id,tc
Co0.9Ni0.1Zr2-MP-mp-628-synth_doped,5.94
Co0.9Rh0.1V3-MP-mp-1585-synth_doped,0.0
Co1-MP-mp-54,0.0
Co1.5V0.5Zr1-MP-mp-1215478,0.0
Co1.8Cr0.2Cu1S4-MP-mp-3925-synth_doped,2.7
Co1.8Cu1.2S4-MP-mp-3925-synth_doped,2.0
Co1.95Cr0.05Cu1S4-MP-mp-3925-synth_doped,3.4
Co1.95Cu1Ir0.05S4-MP-mp-3925-synth_doped,2.13
Co1.95Cu1Rh0.05S4-MP-mp-3925-synth_doped,0.0
Co1.98Cr0.02Cu1S4-MP-mp-3925-synth_doped,3.4
Co1.98Cu1Ir0.02S4-MP-mp-3925-synth_doped,2.79
Co1.98Cu1Rh0.02S4-MP-mp-3925-synth_doped,2.82
Co1.99Cr0.01Cu1S4-MP-mp-3925-synth_doped,3.62
Co1.99Cu1Ir0.01S4-MP-mp-3925-synth_doped,3.04
Co1.99Cu1Rh0.01S4-MP-mp-3925-synth_doped,2.61
Co1.9Cr0.1Cu1S4-MP-mp-3925-synth_doped,3.0
Co1.9Cu0.9S4-MP-mp-3925-synth_doped,1.6
Co1.9Cu1Ir0.1S4-MP-mp-3925-synth_doped,0.0
Co1Ga5Np0.1U0.9-MP-mp-4732-synth_doped,7.2
Co1Ga5Np1-MP-mp-1025325,0.0
Co1Ga5Pu0.9U0.1-MP-mp-1206185-synth_doped,8.4
Co1Ge0.92Si0.08U1-MP-mp-20671-synth_doped,0.288
Co1Ge0.94Si0.06U1-MP-mp-20671-synth_doped,0.423
Co1Ge0.96Si0.04U1-MP-mp-20671-synth_doped,0.541
Co1Ge0.98Si0.02U1-MP-mp-20671-synth_doped,0.667
Co1Ge0.9Si0.1U1-MP-mp-20671-synth_doped,0.153
Co1Ge1U1-MP-mp-20671,0.5995
Co1Ge2-MP-mp-30045,0.0
Co1Ge3Nd1-MP-mp-14625,0.0
Co1Ge3Pr1-MP-mp-13125,0.0
Co1Hf2-MP-mp-1190841,0.56
Co1In5La1-MP-mp-21414,0.0
Co1La0.85Sr1.15O4-MP-mp-1274783-synth_doped,0.0
Co1La1O3-MP-mp-1277476,0.0
Co1La2O4-MP-mp-27494,0.0
Co1La3-MP-mp-640095,4.226666667
Co1Lu3-MP-mp-1189116,0.175
Co1Na0.35O2-MP-mp-1221448-synth_doped,0.0
Co1Na0.48O2-MP-mp-755782-synth_doped,0.0
Co1Na0.6O2-MP-mp-867705,0.0
Co1Na0.72O2-MP-mp-18921-synth_doped,0.0
Co1Na0.74O2-MP-mp-18921-synth_doped,0.0
Co1Nb1V1-MP-mp-1220522,0.0
Co1Nb4Si1-MP-mp-10003,6.0
Co1O1-MP-mp-19079,0.0
Co1O2-MP-mvc-14149,0.0
Co1P1-MP-mp-22270,0.0
Co1P3-MP-mp-1944,0.0
Co1Sb1-MP-mp-2644,0.0
Co1Sc0.125Zr1.875-MP-mp-628-synth_doped,2.89
Co1Sc1-MP-mp-2212,0.0
Co1Sc2-MP-mp-30562,0.0
Co1Sc3-MP-mp-27162,0.0
Co1Si1-MP-mp-7577,0.0
Co1Si1U1-MP-mp-1178888,0.0
Co1Si2-MP-mp-2379,1.306666667
Co1Sn2-MP-mp-20155,0.0
Co1Ta2-MP-mp-574,0.82
Co1Te1-MP-mp-1226090-synth_doped,0.0
Co1Ti1-MP-mp-823,0.71
Co1Ti2-MP-mp-1191331,3.44
Co1U1-MP-mp-1080107,1.7
Co1U6-MP-mp-582635,2.358
Co1V3-MP-mp-1585,0.0
Co1Y3-MP-mp-1105598,0.34
Co1Zr1-MP-mp-2283,0.0
Co1Zr2-MP-mp-628,5.4114285715
Co1Zr3-MP-mp-30619,3.6125
Co20Zr80-MP-mp-1207434,0.0
Co21Zr79-MP-mp-30619-synth_doped,3.78
Co28Zr72-MP-mp-628-synth_doped,3.12
Co2Cu1S4-MP-mp-3925,2.6
Co2Ge2Sr1-MP-mp-7361,0.0
Co2Lu1-MP-mp-2206,0.0
Co2P1-MP-mp-22204,0.0
Co2Zr1-MP-mp-929,0.0
Co35.38Zr64.62-MP-mp-628-synth_doped,2.67
Co35Zr65-MP-mp-628-synth_doped,2.48
Co3Th7-MP-mp-30565,1.815
Co3Y4-MP-mp-865373-synth_doped,2.033333333
Co40Zr60-MP-mp-628-synth_doped,0.0
Co4Ge13Yb3-MP-mp-1203071,0.0
Co4Ge7U3-MP-mp-20462,0.0
Co4La3Sn13-MP-mp-672373,2.425
Co4Sc5Si10-MP-mp-542493,4.81
Co4Sn13Yb3-MP-mp-1198658,2.5
Co7Y9-MP-mp-865373-synth_doped,2.85
Cr0.004Fe1.996K0.8Se2-MP-mp-1070735-synth_doped,20.0
Cr0.007Fe1.993K0.8Se2-MP-mp-1070735-synth_doped,11.0
Cr0.008Cu1Rh1.992S4-MP-mp-15613-synth_doped,2.4
Cr0.01N1Nb0.99-MP-mp-2634-synth_doped,1.2
Cr0.03N1Nb0.97-MP-mp-2634-synth_doped,0.6
Cr0.152Ti0.848-MP-mp-1208307-synth_doped,4.18
Cr0.1Cu1Sr1.9Tl1O5-MP-mp-620290-synth_doped,37.5
Cr0.201Ga1V2.799-MP-mp-22568-synth_doped,12.6
Cr0.21Si1V2.79-MP-mp-2567-synth_doped,0.0
Cr0.25Mo0.75-MP-mp-1226250,0.155
Cr0.25V0.75-MP-mp-1187695,1.36
Cr0.28Ir0.72-MP-mp-12083-synth_doped,0.83
Cr0.2Cu1Sr1.8Tl1O5-MP-mp-620290-synth_doped,43.0
Cr0.2Fe0.8U6-MP-mp-21108-synth_doped,3.3
Cr0.2Nb0.8-MP-mp-999446-synth_doped,0.0
Cr0.3Si1V2.7-MP-mp-2567-synth_doped,11.3
Cr0.476Mo0.524-MP-mp-1226200-synth_doped,0.045
Cr0.48V0.52-MP-mp-1216394-synth_doped,0.1
Cr0.57Mo0.43-MP-mp-1226200-synth_doped,0.03
Cr0.5Rh0.5-MP-mp-1226170,0.0
Cr0.5Ru0.5-MP-mp-1226177,1.3
Cr0.72Ir0.28-MP-mp-1609-synth_doped,0.83
Cr0.72Os0.28-MP-mp-416-synth_doped,3.906
Cr0.72Ru0.28-MP-mp-1272-synth_doped,3.468
Cr0.75Rh0.25-MP-mp-958,0.071
Cr0.78Ir0.22-MP-mp-1609-synth_doped,0.0
Cr0.79Pt0.21-MP-mp-446-synth_doped,0.0
Cr0.7Ir0.3-MP-mp-1609-synth_doped,0.76
Cr0.7Rh0.3-MP-mp-958-synth_doped,1.1
Cr0.82Ir0.18-MP-mp-1609-synth_doped,0.75
Cr0.8Os0.2-MP-mp-416-synth_doped,2.5
Cr0.8Rh0.2-MP-mp-958-synth_doped,0.5
Cr0.95Cu1Fe0.05O2-MP-mp-510625-synth_doped,117.5
Cr0.9Cu1Fe0.1O2-MP-mp-510625-synth_doped,98.0
Cr1-MP-mp-90,1.55
Cr1Cu1O2-MP-mp-510625,132.0
Cr1Cu4Sr8Tl3O20-MP-mp-559339,25.0
Cr1Ga4-MP-mp-1070544,0.0
Cr1Ge1-MP-mp-20861,0.0
Cr1N1-MP-mp-1183691,0.0
Cr1P1-MP-mp-21048,0.0
Cr1Sb1-MP-mp-1641,0.0
Cr1Sb2-MP-mp-22498,0.0
Cr1Si1-MP-mp-7576,0.0
Cr1Si2-MP-mp-8937,0.0
Cr1Ti3-MP-mp-1208307-synth_doped,3.7
Cr2Ti1-MP-mp-1425,0.0
Cr2Zr1-MP-mp-903,0.0
Cr3Ga1-MP-mp-1231,0.0
Cr3Ge1-MP-mp-20685,0.0
Cr3Ir1-MP-mp-1609,0.256
Cr3O1-MP-mp-714896,0.0
Cr3P1-MP-mp-7806,0.0
Cr3Pt1-MP-mp-446,0.0
Cr3Ru1-MP-mp-1272,3.3
Cr3Si1-MP-mp-729,0.0
Cs0.19W1O3-MP-mp-753119-synth_doped,6.7
Cs0.23W1O3-MP-mp-753119-synth_doped,6.0
Cs0.25W1O3-MP-mp-753119-synth_doped,4.0
Cs0.32W1O3-MP-mp-753119-synth_doped,1.12
Cs0.33W1O3-MP-mp-753119-synth_doped,0.0
Cs0.3W1O3-MP-mp-753119-synth_doped,2.0
Cs1I1-MP-mp-614603,2.0
Cs1Os2O6-MP-mp-559998,3.27
Cs2Mo6Se6-MP-mp-1104663,0.0
Cu0.03Ru0.97Sr2Y1O6-MP-mp-14430-synth_doped,0.0
Cu0.04Ru0.96Sr2Y1O6-MP-mp-14430-synth_doped,5.1
Cu0.05Ru0.95Sr2Y1O6-MP-mp-14430-synth_doped,11.9
Cu0.08Ru0.92Sr2Y1O6-MP-mp-14430-synth_doped,17.6
Cu0.09Li1Ti1.91O4-MP-mp-5670-synth_doped,14.4
Cu0.1Ho1Ru0.9Sr2O6-MP-mp-6676-synth_doped,30.0
Cu0.1Se2Zn0.9-MP-mp-1102515-synth_doped,0.0
Cu0.25Pd49.75Sb50-MP-mp-1769-synth_doped,1.56
Cu0.2Fe0.8La1.05Sr0.95O4-MP-mp-1218154-synth_doped,0.0
Cu0.2Ru0.8Sr2Y1O6-MP-mp-14430-synth_doped,23.0
Cu0.2S2Zn0.8-MP-mp-1102743-synth_doped,0.0
Cu0.5La2Li0.5O4-MP-mp-21496,0.0
Cu0.67Zn0.33-MP-mp-1215401-synth_doped,0.0
Cu0.6La2Li0.4O4-MP-mp-21496-synth_doped,0.0
Cu0.75Ir2S4Zn0.25-MP-mp-15065-synth_doped,3.3
Cu0.75La2Zn0.25O4-MP-mp-1077929-synth_doped,0.0
Cu0.786Sb0.214-MP-mp-1183969-synth_doped,0.047
Cu0.78Ir2S4Zn0.22-MP-mp-15065-synth_doped,3.3
Cu0.7Ir2S4Zn0.3-MP-mp-15065-synth_doped,2.95
Cu0.7La2Li0.3O4-MP-mp-1077929-synth_doped,0.0
Cu0.815Ge0.185-MP-mp-1184021-synth_doped,0.175
Cu0.81Ga0.19-MP-mp-1183995-synth_doped,0.048
Cu0.81Ge0.19-MP-mp-1184021-synth_doped,0.24
Cu0.81Sb0.19-MP-mp-1183969-synth_doped,0.07
Cu0.825Ge0.175-MP-mp-1184021-synth_doped,0.145
Cu0.82Ge0.18-MP-mp-1184021-synth_doped,0.13
Cu0.85La2Zn0.15O4-MP-mp-1077929-synth_doped,0.0
Cu0.8Ir2S4Zn0.2-MP-mp-15065-synth_doped,3.32
Cu0.8La2Li0.2O4-MP-mp-1077929-synth_doped,0.0
Cu0.8La2Zn0.2O4-MP-mp-1077929-synth_doped,0.0
Cu0.8Sn0.2-MP-mp-13138-synth_doped,0.0
Cu0.92La2Zn0.08O4-MP-mp-1077929-synth_doped,0.0
Cu0.95La2Li0.05O4-MP-mp-1077929-synth_doped,0.0
Cu0.95La2Zn0.05O4-MP-mp-1077929-synth_doped,0.0
Cu0.95Se2Zn0.05-MP-mp-2000-synth_doped,2.45
Cu0.96La2Zn0.04O4-MP-mp-1077929-synth_doped,0.0
Cu0.975La2Li0.025O4-MP-mp-1077929-synth_doped,0.0
Cu0.97La2Li0.03O4-MP-mp-1077929-synth_doped,0.0
Cu0.985La2Li0.015O4-MP-mp-1077929-synth_doped,0.0
Cu0.98La2Li0.02O4-MP-mp-1077929-synth_doped,0.0
Cu0.98La2Zn0.02O4-MP-mp-1077929-synth_doped,0.0
Cu0.995La2Li0.005O4-MP-mp-1077929-synth_doped,0.0
Cu0.99La2Li0.01O4-MP-mp-1077929-synth_doped,0.0
Cu0.99La2Zn0.01O4-MP-mp-1077929-synth_doped,0.0
Cu0.9La2Li0.1O4-MP-mp-1077929-synth_doped,0.0
Cu0.9La2Zn0.1O4-MP-mp-1077929-synth_doped,0.0
Cu1-MP-mp-989695,0.0
Cu1.2La1Sr1Tl0.8O5-MP-mp-1218170-synth_doped,37.0
Cu1.2Rh1.8S4-MP-mp-15613-synth_doped,5.08
Cu1.8S1-MP-mp-618991-synth_doped,0.0
Cu1.9Gd1Li0.1Ru1Sr2O8-MP-mp-1194240-synth_doped,19.0
Cu1Dy0.75La1.25O4-MP-mp-1223395,0.0
Cu1Dy2O4-MP-mp-752673,0.0
Cu1Er2O4-MP-mp-753901,0.0
Cu1Eu0.02La1.98O4-MP-mp-1077929-synth_doped,0.0
Cu1Eu0.2La1.8O4-MP-mp-1077929-synth_doped,0.0
Cu1F2Sr2O2-MP-mp-1025280,44.33333333
Cu1Ga2-MP-mp-11359,0.0
Cu1Gd0.1Sr0.9O2-MP-mp-5787-synth_doped,43.5
Cu1Gd2O4-MP-mp-676060,0.0
Cu1Ho2O4-MP-mp-754263,0.0
Cu1K0.065La1.935O4-MP-mp-1077929-synth_doped,20.0
Cu1K0.08La1.92O4-MP-mp-1077929-synth_doped,21.0
Cu1K0.2La1.8O4-MP-mp-1077929-synth_doped,41.0
Cu1La0.125Sr0.875O2-MP-mp-5787-synth_doped,36.9
Cu1La0.12Sr0.88O1.97-MP-mp-37514-synth_doped,42.4
Cu1La0.15Sr0.85O2-MP-mp-5787-synth_doped,31.9
Cu1La0.1Sr0.9O1.96-MP-mp-37514-synth_doped,42.5
Cu1La0.1Sr0.9O2-MP-mp-5787-synth_doped,41.45
Cu1La0.8Sr1.2Tl1O5-MP-mp-1218170-synth_doped,27.0
Cu1La1-MP-mp-1078920,6.0
Cu1La1.5Sr0.5O4-MP-mp-1218244,0.0
Cu1La1.72Sr0.28O4-MP-mp-1077929-synth_doped,4.98
Cu1La1.737Sr0.263O4-MP-mp-1077929-synth_doped,8.0
Cu1La1.74Sr0.26O4-MP-mp-1077929-synth_doped,9.5875
Cu1La1.762Sr0.238O4-MP-mp-1077929-synth_doped,19.5
Cu1La1.763Sr0.237O4-MP-mp-1077929-synth_doped,13.0
Cu1La1.76Sr0.24O4-MP-mp-1077929-synth_doped,17.7
Cu1La1.774Sr0.226O4-MP-mp-1077929-synth_doped,19.8
Cu1La1.775Sr0.225O4-MP-mp-1077929-synth_doped,21.5
Cu1La1.77Sr0.23O4-MP-mp-1077929-synth_doped,21.15
Cu1La1.782Sr0.218O4-MP-mp-1077929-synth_doped,25.0
Cu1La1.795Sr0.205O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.798Sr0.202O4-MP-mp-1077929-synth_doped,30.5
Cu1La1.7Na0.3O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.7Sm0.3O4-MP-mp-1077929-synth_doped,25.0
Cu1La1.812Sr0.188O4-MP-mp-1077929-synth_doped,33.7
Cu1La1.822Sr0.178O4-MP-mp-1077929-synth_doped,36.0
Cu1La1.828Sr0.172O4-MP-mp-1077929-synth_doped,39.35
Cu1La1.834Sr0.166O4-MP-mp-1077929-synth_doped,35.0
Cu1La1.836Sr0.164O4-MP-mp-1077929-synth_doped,36.9
Cu1La1.847Sr0.153O4-MP-mp-1077929-synth_doped,39.25
Cu1La1.84Rb0.16O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.855Sr0.145O4-MP-mp-1077929-synth_doped,33.55
Cu1La1.85Na0.15O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.85Sr0.15O4-MP-mp-1077929-synth_doped,34.7
Cu1La1.862Sr0.138O4-MP-mp-1077929-synth_doped,33.0
Cu1La1.865Sr0.135O4-MP-mp-1077929-synth_doped,33.0
Cu1La1.868Sr0.132O4-MP-mp-1077929-synth_doped,35.5
Cu1La1.875Sr0.125O4-MP-mp-1077929-synth_doped,30.04
Cu1La1.883Sr0.117O4-MP-mp-1077929-synth_doped,33.0
Cu1La1.885Sr0.115O4-MP-mp-1077929-synth_doped,28.414
Cu1La1.887Sr0.113O4-MP-mp-1077929-synth_doped,29.7
Cu1La1.888Sr0.112O4-MP-mp-1077929-synth_doped,27.0
Cu1La1.889Sr0.111O4-MP-mp-1077929-synth_doped,29.2
Cu1La1.895Sr0.105O4-MP-mp-1077929-synth_doped,26.3
Cu1La1.89Na0.11O4-MP-mp-1077929-synth_doped,16.0
Cu1La1.913Sr0.087O4-MP-mp-1077929-synth_doped,25.0
Cu1La1.914Sr0.086O4-MP-mp-1077929-synth_doped,22.25
Cu1La1.925Sr0.075O4-MP-mp-1077929-synth_doped,18.26666667
Cu1La1.929Na0.071O4-MP-mp-1077929-synth_doped,28.0
Cu1La1.931Sr0.069O4-MP-mp-1077929-synth_doped,12.0
Cu1La1.937Sr0.063O4-MP-mp-1077929-synth_doped,11.7
Cu1La1.93Sr0.07O4-MP-mp-1077929-synth_doped,17.2
Cu1La1.943Sr0.057O4-MP-mp-1077929-synth_doped,4.51
Cu1La1.945Rb0.055O4-MP-mp-1077929-synth_doped,22.0
Cu1La1.945Sr0.055O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.955Sr0.045O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.95Na0.05O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.962Sr0.038O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.964Sr0.036O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.975Sr0.025O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.983Sr0.017O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.98Na0.02O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.98Sr0.02O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.99Sr0.01O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.9Na0.1O4-MP-mp-1077929-synth_doped,0.0
Cu1La1.9Sm0.1O4-MP-mp-1077929-synth_doped,25.0
Cu1La1Nd0.85Th0.15O4-MP-mp-1222802-synth_doped,16.0
Cu1La1O2.54-MP-mp-3474-synth_doped,0.0
Cu1La1O2.64-MP-mp-3474-synth_doped,0.0
Cu1La1Sb2-MP-mp-1079103,0.9
Cu1La1Sr1Tl0.7O5-MP-mp-1218170-synth_doped,38.5
Cu1La1Sr1Tl1O5-MP-mp-1218170,33.0
Cu1La1Sr1Tl1O5.09-MP-mp-1218170-synth_doped,30.0
Cu1La2O4-MP-mp-1077929,0.0
Cu1La2O4.003-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.005-MP-mp-1077929-synth_doped,32.0
Cu1La2O4.011-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.012-MP-mp-1077929-synth_doped,32.0
Cu1La2O4.015-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.017-MP-mp-1077929-synth_doped,34.7
Cu1La2O4.02-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.022-MP-mp-1077929-synth_doped,42.0
Cu1La2O4.032-MP-mp-1077929-synth_doped,30.0
Cu1La2O4.034-MP-mp-1077929-synth_doped,30.7
Cu1La2O4.035-MP-mp-1077929-synth_doped,35.0
Cu1La2O4.044-MP-mp-1077929-synth_doped,34.0
Cu1La2O4.047-MP-mp-1077929-synth_doped,29.7
Cu1La2O4.05-MP-mp-1077929-synth_doped,32.0
Cu1La2O4.052-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.054-MP-mp-1077929-synth_doped,29.1
Cu1La2O4.056-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.0625-MP-mp-1077929-synth_doped,17.0
Cu1La2O4.066-MP-mp-1077929-synth_doped,38.0
Cu1La2O4.068-MP-mp-1077929-synth_doped,36.0
Cu1La2O4.07-MP-mp-1077929-synth_doped,40.4
Cu1La2O4.075-MP-mp-1077929-synth_doped,45.0
Cu1La2O4.086-MP-mp-1077929-synth_doped,45.2
Cu1La2O4.093-MP-mp-1077929-synth_doped,45.0
Cu1La2O4.095-MP-mp-1077929-synth_doped,37.8
Cu1La2O4.1-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.11-MP-mp-1077929-synth_doped,43.5
Cu1La2O4.12-MP-mp-1077929-synth_doped,43.0
Cu1La2O4.13-MP-mp-1077929-synth_doped,31.0
Cu1La2O4.18-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.2-MP-mp-1077929-synth_doped,0.0
Cu1La2O4.32-MP-mp-1077929-synth_doped,37.5
Cu1La2O4.33-MP-mp-1077929-synth_doped,0.0
Cu1Mg1Sb1-MP-mp-3522,0.0
Cu1Mo6Se8-MP-mp-1104894,5.9
Cu1Nd0.09Sr0.91O1.98-MP-mp-37514-synth_doped,0.0
Cu1Nd0.13Sr0.87O1.95-MP-mp-37514-synth_doped,0.0
Cu1Nd0.14Sr0.86O2-MP-mp-5787-synth_doped,37.5
Cu1Nd0.17Sr0.83O2-MP-mp-5787-synth_doped,35.0
Cu1Nd0.19Sr0.81O2-MP-mp-5787-synth_doped,18.0
Cu1Nd1.7O4-MP-mp-4158-synth_doped,30.7
Cu1Nd1.85Th0.15O4-MP-mp-4158-synth_doped,22.5
Cu1Nd1.85Y0.15O4-MP-mp-4158-synth_doped,21.0
Cu1Nd1.8O4-MP-mp-4158-synth_doped,31.3
Cu1Nd2O3.5-MP-mp-556595,0.0
Cu1O1-MP-mp-1692,0.0
Cu1Pr0.15Sr0.85O2-MP-mp-5787-synth_doped,39.0
Cu1Pr0.1Sr0.9O2-MP-mp-5787-synth_doped,41.5
Cu1Pr1.85Sr0.15O4-MP-mp-4181-synth_doped,0.0
Cu1Pr2O4-MP-mp-4181,0.0
Cu1Rh1.78Se4Sn0.22-MP-mp-15614-synth_doped,1.92
Cu1Rh1.7Se4Sn0.3-MP-mp-15614-synth_doped,1.26
Cu1Rh1.95Se4Sn0.05-MP-mp-15614-synth_doped,2.7
Cu1Rh1.9Se4Sn0.1-MP-mp-15614-synth_doped,2.86
Cu1Rh2S4-MP-mp-15613,3.794
Cu1Rh2Se4-MP-mp-15614,3.4625
Cu1S1-MP-mp-555599,1.585
Cu1S1.8Se0.2-MP-mp-849086-synth_doped,2.2
Cu1S1Se1-MP-mp-1225747,1.625
Cu1S2-MP-mp-849086,1.5325
Cu1S4Ti2-MP-mp-3951,0.0
Cu1S4V2-MP-mp-5178,4.45
Cu1Se1-MP-mp-571486,0.0
Cu1Se1Te1-MP-mp-1225744,1.7000000000000002
Cu1Se2-MP-mp-2000,2.22375
Cu1Sm0.08Sr0.92O2-MP-mp-5787-synth_doped,43.0
Cu1Sm0.1Sr0.9O2-MP-mp-5787-synth_doped,44.0
Cu1Sm2O4-MP-mp-4210,0.0
Cu1Sr0.75Y0.25O2-MP-mp-5787-synth_doped,38.6
Cu1Sr0.7Y0.3O2-MP-mp-5787-synth_doped,32.6
Cu1Sr0.85O2-MP-mp-5787-synth_doped,0.0
Cu1Sr0.85Y0.15O2-MP-mp-5787-synth_doped,36.6
Cu1Sr0.8Y0.2O2-MP-mp-5787-synth_doped,38.6
Cu1Sr0.95Y0.05O2-MP-mp-5787-synth_doped,38.6
Cu1Sr0.9Y0.1O2-MP-mp-5787-synth_doped,36.6
Cu1Sr1O2-MP-mp-5787,0.0
Cu1Sr1O2.97-MP-mp-21129-synth_doped,0.0
Cu1Sr1O2.99-MP-mp-21129-synth_doped,0.0
Cu1Sr2O3-MP-mp-5456,0.0
Cu1Sr2O3.01-MP-mp-5456-synth_doped,0.0
Cu1Sr2O3.02-MP-mp-5456-synth_doped,0.0
Cu1Sr2O3.1-MP-mp-5456-synth_doped,70.0
Cu1Sr2O3.2-MP-mp-5456-synth_doped,0.0
Cu1Sr2Tl1O5-MP-mp-620290,0.0
Cu1Te1-MP-mp-20826,0.0
Cu1Te2-MP-mp-1207193,1.3
Cu1Th2-MP-mp-1034,3.465
Cu1Ti1-MP-mp-2078,0.0
Cu1Tm2O4-MP-mp-1100986,0.0
Cu1Y1-MP-mp-1080443,0.235
Cu1Y1O2.55-MP-mvc-11697-synth_doped,0.0
Cu1Zn1-MP-mp-987,0.0
Cu1Zn3-MP-mp-972042,0.0
Cu2.05Gd1Ru0.95Sr2O8-MP-mp-1194240-synth_doped,26.05
Cu2.1Gd1Ru0.9Sr2O8-MP-mp-1194240-synth_doped,37.75
Cu2.2Gd1Ru0.8Sr2O8-MP-mp-1194240-synth_doped,28.4
Cu2Er2O5-MP-mp-21160,0.0
Cu2Eu1Nb1Sr2O8-MP-mp-16786,0.0
Cu2Fe1Sr2Y1O7.32-MP-mvc-771-synth_doped,0.0
Cu2Fe1Sr2Y1O7.36-MP-mvc-771-synth_doped,0.0
Cu2Fe1Sr2Y1O7.51-MP-mvc-771-synth_doped,53.5
Cu2Fe1Sr2Y1O7.6-MP-mvc-771-synth_doped,0.0
Cu2Fe1Sr2Y1O7.66-MP-mvc-771-synth_doped,43.5
Cu2Fe1Sr2Y1O7.68-MP-mvc-771-synth_doped,53.0
Cu2Ga1Sr2Y1O7-MP-mp-556575,0.0
Cu2Gd0.82Nd0.18Ru1Sr2O8-MP-mp-1194240-synth_doped,21.0
Cu2Gd0.91Nd0.09Ru1Sr2O8-MP-mp-1194240-synth_doped,23.5
Cu2Gd0.9Ru1Sr2Y0.1O8-MP-mp-1194240-synth_doped,32.2
Cu2Gd1Ir0.02Ru0.98Sr2O8-MP-mp-1194240-synth_doped,38.0
Cu2Gd1Ir0.05Ru0.95Sr2O8-MP-mp-1194240-synth_doped,32.5
Cu2Gd1Ir0.1Ru0.9Sr2O8-MP-mp-1194240-synth_doped,22.0
Cu2Gd1La0.06Ru1Sr1.94O8-MP-mp-1194240-synth_doped,0.0
Cu2Gd1La0.1Ru1Sr1.9O8-MP-mp-1194240-synth_doped,0.0
Cu2Gd1La0.2Ru1Sr1.8O8-MP-mp-1194240-synth_doped,0.0
Cu2Gd1Nb0.1Ru0.9Sr2O8-MP-mp-1194240-synth_doped,11.65
Cu2Gd1Nb0.2Ru0.8Sr2O8-MP-mp-1194240-synth_doped,0.0
Cu2Gd1Rh0.05Ru0.95Sr2O8-MP-mp-1194240-synth_doped,34.575
Cu2Gd1Rh0.075Ru0.925Sr2O8-MP-mp-1194240-synth_doped,29.8
Cu2Gd1Rh0.2Ru0.8Sr2O8-MP-mp-1194240-synth_doped,12.9
Cu2Gd1Ru0.925Sn0.075Sr2O8-MP-mp-1194240-synth_doped,37.8
Cu2Gd1Ru0.925Sr2Ti0.075O8-MP-mp-1194240-synth_doped,29.2
Cu2Gd1Ru0.95Sn0.05Sr2O8-MP-mp-1194240-synth_doped,30.0
Cu2Gd1Ru0.95Sr2Ti0.05O8-MP-mp-1194240-synth_doped,32.2
Cu2Gd1Ru0.975Sn0.025Sr2O8-MP-mp-1194240-synth_doped,36.9
Cu2Gd1Ru0.97Sr2Ti0.03O8-MP-mp-1194240-synth_doped,40.3
Cu2Gd1Ru0.99Sr2Ti0.01O8-MP-mp-1194240-synth_doped,36.3
Cu2Gd1Ru0.9Sr2Ti0.1O8-MP-mp-1194240-synth_doped,0.0
Cu2Gd1Ru1Sr2O8-MP-mp-1194240,16.45
Cu2Ge2Yb1-MP-mp-13401,0.0
Cu2Ho1Ru1Sr2O8-MP-mp-1218811,0.0
Cu2Ho2O5-MP-mp-5029,0.0
Cu2In1Ti1-MP-mp-22725,0.0
Cu2La1Si2-MP-mp-3995,0.0
Cu2La2Sr1O6-MP-mp-1218240,0.0
Cu2La2Sr1O6.2-MP-mp-1218240-synth_doped,0.0
Cu2La2Sr1O6.315-MP-mp-1218240-synth_doped,0.0
Cu2Li1P2-MP-mp-7298,1.85
Cu2Mg1-MP-mp-1038,0.0
Cu2Nb1Sm1Sr2O8-MP-mp-18490,0.0
Cu2O1-MP-mp-361,0.0
Cu2S2Sr2Zn1O2-MP-mp-9453,0.0
Cu2Sb1-MP-mp-1825,0.085
Cu2Sn1Ti1-MP-mp-1206917,0.0
Cu2Sr2Tl1Y1O7-MP-mp-1218486,0.0
Cu2Tm2O5-MP-mp-3120,0.0
Cu2Y2O5-MP-mp-510475,0.0
Cu2Yb2O5-MP-mp-20205,0.0
Cu30Sn70-MP-mp-1184173-synth_doped,4.91
Cu3Dy1Pb2Sr2O8-MP-mp-22301,76.5
Cu3Ga1-MP-mp-1183995,0.0
Cu3N1-MP-mp-1933,0.0
